NGC,Paper,Author Reference,RAJ2000,DEJ2000,Distance (pc),Vmag,Vmag_abs,Bmag,Bmag_abs,Imag,Imag_abs,Kmag,Kmag_abs,Teff,logg,age_Kruijssen,Fe/H,Fe/H_e,Fe/H_o,O/Fe,O/Fe_e,Na/Fe,Na/Fe_e,F275W,F275W_abs,F275W_e,F336W,F336W_abs,F336W_e,F435W,F435W_abs,F435W_e,F606W,F606W_abs,F606W_e,F814W,F814W_abs,F814W_e,Star ID,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000003,294.9859875,-30.972,5348,11.538,-2.102956993,12.967,-0.673956993,NaN,NaN,8.181,-5.459956993,4094,0.64,12.93,-2.016,0.121,-1.76,0.212,0.088,0.613,0.076,17.375,3.734043007,0.2229,14.6052,0.964243007,0,13.0823,-0.558656993,0,11.2083,-2.432656993,0,10.0745,-3.566456993,0,R0001112,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000004,294.9748167,-30.96081111,5348,11.599,-2.041956993,13.039,-0.601956993,NaN,NaN,8.17,-5.470956993,4114,0.63,12.93,-1.905,0.152,-1.76,0.082,0.083,0.875,0.108,17.5787,3.937743007,0.0162,14.782,1.141043007,0,13.2481,-0.392856993,0,11.2342,-2.406756993,0,10.0898,-3.551156993,0,R0001928,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000005,295.0335417,-30.97112222,5348,11.641,-1.999956993,13.056,-0.584956993,NaN,NaN,8.264,-5.376956993,4127,0.67,12.93,-1.957,0.157,-1.76,NaN,NaN,0.846,0.052,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,11.3049,-2.336056993,0,10.3574,-3.283556993,0,R0001169,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000014,295.0122375,-30.95369444,5348,12.173,-1.467956993,13.386,-0.254956993,NaN,NaN,9.083,-4.557956993,4293,1.02,12.93,-1.994,0.12,-1.76,0.41,0.007,0.21,0.06,17.3045,3.663543007,0.0444,14.6363,0.995343007,0,13.5539,-0.087056993,0,11.8856,-1.755356993,0,10.8555,-2.785456993,0,R0002430,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000021,295.0075167,-30.97910833,5348,12.5,-1.140956993,13.628,-0.012956993,NaN,NaN,9.595,-4.045956993,4389,1.24,12.93,-1.949,0.139,-1.76,NaN,NaN,0.619,0.01,17.0538,3.412843007,0.021,14.7018,1.060843007,0,13.7537,0.112743007,0,12.2219,-1.419056993,0,11.2262,-2.414756993,0,R0000672,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000025,294.976725,-30.97318333,5348,12.581,-1.059956993,13.668,0.027043007,NaN,NaN,9.707,-3.933956993,4412,1.29,12.93,-1.993,0.109,-1.76,0.168,0.161,0.7,0.086,17.0173,3.376343007,0.0161,14.7042,1.063243007,0,13.8049,0.163943007,0,12.3279,-1.313056993,0,11.3556,-2.285356993,0,R0001037,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000028,294.9627667,-30.94093056,5348,12.656,-0.984956993,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.93,NaN,NaN,-1.76,0.116,,0.416,,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,12.3759,-1.265056993,0,11.4203,-2.220656993,0,R0003146,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000029,294.9991708,-30.99085278,5348,12.671,-0.969956993,13.766,0.125043007,NaN,NaN,9.764,-3.876956993,4437,1.31,12.93,-1.998,0.121,-1.76,0.28,0.02,0.539,0,17.0827,3.441743007,0.0164,14.7252,1.084243007,0,13.8983,0.257343007,0,12.3706,-1.270356993,0,11.4002,-2.240756993,0,R0000087,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000035,295.0305458,-30.957825,5348,12.804,-0.836956993,13.865,0.224043007,NaN,NaN,9.974,-3.666956993,4474,1.4,12.93,-1.975,0.108,-1.76,0.429,NaN,0.26,NaN,17.0285,3.387543007,0.0102,14.7091,1.068143007,0,13.9846,0.343643007,0,12.6135,-1.027456993,0,11.6688,-1.972156993,0,R0002134,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000036,295.0237417,-30.93686389,5348,12.896,-0.744956993,13.916,0.275043007,NaN,NaN,10.087,-3.553956993,4499,1.45,12.93,-1.89,0.112,-1.76,NaN,NaN,0.074,0.032,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,12.6222,-1.018756993,0,11.6821,-1.958856993,0,R0003317,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000039,294.9890458,-30.97558889,5348,12.949,-0.691956993,13.954,0.313043007,NaN,NaN,10.2,-3.440956993,4513,1.5,12.93,-2.001,0.117,-1.76,0.081,NaN,0.413,0.02,16.9769,3.335943007,0.0034,14.7877,1.146743007,0,14.108,0.467043007,0,12.6828,-0.958156993,0,11.7522,-1.888756993,0,R0000880,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000040,294.9779208,-30.98446667,5348,12.982,-0.658956993,14.002,0.361043007,NaN,NaN,10.243,-3.397956993,4522,1.52,12.93,-2.036,0.091,-1.76,NaN,NaN,0.303,0.134,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,12.7246,-0.916356993,0,11.7927,-1.848256993,0,R0000363,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000041,294.9939417,-30.94081944,5348,12.985,-0.655956993,13.985,0.344043007,NaN,NaN,10.243,-3.397956993,4522,1.52,12.93,-2.01,0.122,-1.76,0.38,NaN,-0.088,0.083,16.8785,3.237543007,0.0049,14.7256,1.084643007,0,14.1183,0.477343007,0,12.8668,-0.774156993,0,11.9603,-1.680656993,0,R0003149,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000045,294.9831583,-30.95088611,5348,13.015,-0.625956993,14.014,0.373043007,NaN,NaN,10.28,-3.360956993,4530,1.53,12.93,-2.023,0.106,-1.76,-0.247,NaN,0.588,0.098,16.9015,3.260543007,0.0054,14.8148,1.173843007,0,14.1452,0.504243007,0,12.7576,-0.883356993,0,11.8407,-1.800256993,0,R0002589,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000046,295.0061083,-30.93303333,5348,13.062,-0.578956993,14.061,0.420043007,NaN,NaN,10.351,-3.289956993,4543,1.56,12.93,-2.036,0.103,-1.76,0.114,NaN,0.357,0.011,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,12.8124,-0.828556993,0,11.8955,-1.745456993,0,R0003425,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000051,294.9984542,-30.9732,5348,13.101,-0.539956993,14.109,0.468043007,NaN,NaN,10.291,-3.349956993,4553,1.53,12.93,-1.991,0.162,-1.76,0.235,NaN,0.364,0.105,16.9592,3.318243007,0.0048,14.8355,1.194543007,0,14.2222,0.581243007,0,12.9863,-0.654656993,0,12.0774,-1.563556993,0,R0001035,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000065,294.977175,-30.94078333,5348,13.295,-0.345956993,14.241,0.600043007,NaN,NaN,10.623,-3.017956993,4602,1.68,12.93,-2.02,0.134,-1.76,0.482,NaN,0.195,0.102,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,13.0398,-0.601156993,0,12.1385,-1.502456993,0,R0003152,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000068,295.0283833,-30.97595833,5348,13.329,-0.311956993,14.299,0.658043007,NaN,NaN,10.617,-3.023956993,4611,1.67,12.93,-1.915,0.141,-1.76,0.075,0.141,0.577,0.019,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,13.0678,-0.573156993,0,12.1501,-1.490856993,0,R0000861,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000069,295.0211833,-30.96478611,5348,13.358,-0.282956993,14.32,0.679043007,NaN,NaN,10.687,-2.953956993,4618,1.7,12.93,-1.969,0.118,-1.76,0.163,NaN,0.578,0.017,16.906,3.265043007,0.0249,14.9878,1.346843007,0,14.4317,0.790743007,0,13.1138,-0.527156993,0,12.2095,-1.431456993,0,R0001657,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000106,294.9722375,-30.96454722,5348,13.738,0.097043007,14.649,1.008043007,NaN,NaN,11.266,-2.374956993,4709,1.92,12.93,-1.985,0.097,-1.76,NaN,NaN,-0.258,0.056,17.1168,3.475843007,0.021,15.0112,1.370243007,0,14.7337,1.092743007,0,13.5193,-0.121656993,0,12.6738,-0.967156993,0,R0001670,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000112,295.0209208,-30.95098333,5348,13.802,0.161043007,14.694,1.053043007,NaN,NaN,11.25,-2.390956993,4724,1.94,12.93,-1.993,0.092,-1.76,0.046,NaN,NaN,NaN,16.8298,3.188843007,0.0064,15.2297,1.588743007,0,14.8323,1.191343007,0,13.5762,-0.064756993,0,12.7201,-0.920856993,0,R0002585,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000122,294.9877917,-30.98476111,5348,13.936,0.295043007,14.814,1.173043007,NaN,NaN,11.44,-2.200956993,4754,2.03,12.93,-2.012,0.11,-1.76,NaN,NaN,0.013,NaN,16.9722,3.331243007,0.005,15.2484,1.607443007,0,14.964,1.323043007,0,13.7276,0.086643007,0,12.871,-0.769956993,0,R0000346,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000127,294.9855583,-30.95555,5348,13.961,0.320043007,14.835,1.194043007,NaN,NaN,11.475,-2.165956993,4759,2.04,12.93,-1.94,0.075,-1.76,NaN,NaN,0.472,0.076,16.9945,3.353543007,0.0109,15.3089,1.667943007,0,14.9561,1.315143007,0,13.7477,0.106743007,0,12.8926,-0.748356993,0,R0002309,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000153,295.0268833,-30.95142222,5348,14.151,0.510043007,15.025,1.384043007,NaN,NaN,11.653,-1.987956993,4801,2.11,12.93,-1.948,0.15,-1.76,NaN,NaN,0.67,0.018,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,13.9212,0.280243007,0,13.0841,-0.556856993,0,R0002563,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000157,294.997025,-30.93321111,5348,14.154,0.513043007,15.011,1.370043007,NaN,NaN,11.707,-1.933956993,4801,2.14,12.93,-1.983,0.11,-1.76,NaN,NaN,0.491,0,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,13.9252,0.284243007,0,13.0945,-0.546456993,0,R0003421,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000166,295.0075583,-30.98353056,5348,14.179,0.538043007,15.04,1.399043007,NaN,NaN,11.734,-1.906956993,4807,2.15,12.93,-1.927,0.075,-1.76,0.118,NaN,NaN,NaN,17.0453,3.404343007,0.0076,15.4711,1.830143007,0,15.1444,1.503443007,0,13.963,0.322043007,0,13.1081,-0.532856993,0,R0000411,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000168,294.9828208,-30.94004722,5348,14.19,0.549043007,15.04,1.399043007,NaN,NaN,11.748,-1.892956993,4809,2.16,12.93,-1.983,0.134,-1.76,0.349,NaN,0.451,0.051,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,13.9647,0.323743007,0,13.1288,-0.512156993,0,R0003190,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000199,295.0031625,-30.97658333,5348,14.34,0.699043007,15.183,1.542043007,NaN,NaN,11.914,-1.726956993,4840,2.23,12.93,-1.902,0.135,-1.76,NaN,NaN,0.485,0.003,17.0554,3.414443007,0.0089,15.5525,1.911543007,0.0047,15.2782,1.637243007,0,14.1107,0.469743007,0,13.2693,-0.371656993,0,R0000810,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000230,295.0078417,-30.96655833,5348,14.435,0.794043007,15.266,1.625043007,NaN,NaN,11.782,-1.858956993,4860,2.27,12.93,-2.01,0.147,-1.76,0.401,0.104,-0.216,0.005,17.1376,3.496643007,0.008,15.5291,1.888143007,0,15.3661,1.725143007,0,14.2106,0.569643007,0,13.3948,-0.246156993,0,R0001508,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000233,295.0228833,-30.95423333,5348,14.44,0.799043007,15.277,1.636043007,NaN,NaN,11.966,-1.674956993,4861,2.24,12.93,-1.942,0.11,-1.76,0.515,NaN,0.274,0.076,17.104,3.463043007,0.0341,15.6131,1.972143007,0.0047,15.3878,1.746843007,0,14.2214,0.580443007,0,13.403,-0.237956993,0,R0002398,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000260,294.9943625,-30.97378056,5348,14.531,0.890043007,15.372,1.731043007,NaN,NaN,12.202,-1.438956993,4879,2.35,12.93,-1.895,0.183,-1.76,0.488,NaN,NaN,NaN,17.1343,3.493343007,0.0015,15.6764,2.035443007,0,15.4446,1.803643007,0,14.324,0.683043007,0,13.5164,-0.124556993,0,R0000999,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000270,295.0017042,-30.94433611,5348,14.553,0.912043007,15.368,1.727043007,NaN,NaN,12.14,-1.500956993,4883,2.32,12.93,-1.991,0.121,-1.76,0.42,NaN,0.451,0.035,17.103,3.462043007,0.0101,15.7078,2.066843007,0,15.4919,1.850943007,0.0046,14.3421,0.701143007,0,13.537,-0.103956993,0,R0002972,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000299,294.9762417,-30.95349167,5348,14.606,0.965043007,15.431,1.790043007,NaN,NaN,12.232,-1.408956993,4893,2.36,12.93,-1.996,0.098,-1.76,0.345,NaN,NaN,NaN,17.2632,3.622243007,0.0014,15.6785,2.037543007,0,15.538,1.897043007,0,14.3733,0.732343007,0,13.5608,-0.080156993,0,R0002442,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000330,295.0009333,-30.933575,5348,14.665,1.024043007,15.473,1.832043007,NaN,NaN,12.177,-1.463956993,4905,2.32,12.93,-1.997,0.13,-1.76,0.211,NaN,0.301,0.01,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,-99.9999,-113.640857,99.9999,14.4478,0.806843007,0,13.6411,0.000143007,0,R0003407,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000334,294.9922,-30.94359444,5348,14.68,1.039043007,15.486,1.845043007,NaN,NaN,12.274,-1.366956993,4907,2.37,12.93,-1.967,0.125,-1.76,0.322,NaN,NaN,NaN,17.2278,3.586843007,0.0104,15.7727,2.131743007,0.01,15.6057,1.964743007,0.0056,14.4617,0.820743007,0,13.6682,0.027243007,0,R0003012,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000365,294.9915292,-30.99034167,5348,14.806,1.165043007,15.619,1.978043007,NaN,NaN,12.421,-1.219956993,4931,2.43,12.93,-1.955,0.104,-1.76,NaN,NaN,0.798,0.007,17.2917,3.650743007,0,15.8889,2.247943007,0,15.7145,2.073543007,0,14.568,0.927043007,0,13.772,0.131043007,0,R0000100,,,,,,,,,,,,,,,,,,,,,,
6809,Carretta,7000397,295.024275,-30.95821944,5348,14.899,1.258043007,15.694,2.053043007,NaN,NaN,11.915,-1.725956993,4948,2.48,12.93,-1.971,0.1,-1.76,0.497,NaN,NaN,NaN,17.386,3.745043007,0.0249,15.8966,2.255643007,0.0086,15.806,2.165043007,0.0049,14.6905,1.049543007,0,13.878,0.237043007,0,R0002106,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,16953,298.4434333,18.7793,4001,14.924,1.913157243,16.043,3.032157243,NaN,NaN,11.621,-1.389842757,4711,2.36,12.4,-0.775,0.11,-0.75,NaN,NaN,0.32,0.032,19.3066,6.295757243,0.0053,16.9367,3.925857243,0.0033,16.1096,3.098757243,5.00E-04,14.593,1.582157243,0,13.613,0.602157243,0,R0001184,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,17422,298.44675,18.78169167,4001,13.131,0.120157243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.4,NaN,NaN,-0.75,0.156,NaN,0.193,NaN,19.819,6.808157243,0.0196,16.2903,3.279457243,0.0032,14.7787,1.767857243,0,12.728,-0.282842757,0,11.5277,-1.483142757,0,R0001307,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,17570,298.42615,18.78236111,4001,14.899,1.888157243,16.037,3.026157243,NaN,NaN,11.871,-1.139842757,4785,2.49,12.4,-0.776,0.107,-0.75,NaN,NaN,0.137,0.004,19.3803,6.369457243,0.0103,16.8163,3.805457243,0.0126,16.0682,3.057357243,0.0061,14.5237,1.512857243,0,13.534,0.523157243,0,R0001344,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,17762,298.4336458,18.78329722,4001,14.361,1.350157243,15.518,2.507157243,NaN,NaN,11.185,-1.825842757,4591,2.16,12.4,-0.824,0.096,-0.75,0.477,0.013,0.414,0.004,19.1928,6.181957243,0.0323,16.5698,3.558957243,0.0061,15.5962,2.585357243,0,13.9489,0.938057243,0,12.9353,-0.075542757,0,R0001408,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,17852,298.4405708,18.7837,4001,14.322,1.311157243,15.475,2.464157243,NaN,NaN,11.11,-1.900842757,4572,2.14,12.4,-0.814,0.132,-0.75,NaN,NaN,0.443,0.064,19.231,6.220157243,0.009,16.6036,3.592757243,0.0034,15.5512,2.540357243,3.00E-04,13.8972,0.886357243,0,12.8562,-0.154642757,0,R0001436,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,18294,298.4501,18.78576389,4001,14.292,1.281157243,15.469,2.458157243,NaN,NaN,11.084,-1.926842757,4565,2.12,12.4,-0.84,0.159,-0.75,0.47,0.037,0.336,0.015,19.2677,6.256857243,0.0152,16.5803,3.569457243,0.0043,15.5509,2.540057243,7.00E-04,13.9026,0.891757243,0,12.8632,-0.147642757,0,R0001552,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,18300,298.4272375,18.78570556,4001,14.869,1.858157243,15.976,2.965157243,NaN,NaN,11.871,-1.139842757,4785,2.48,12.4,-0.82,0.083,-0.75,NaN,NaN,0.395,0.005,19.2182,6.207357243,0.0772,16.8882,3.877357243,0.0036,16.0358,3.024957243,0.0058,14.4973,1.486457243,0,13.5246,0.513757243,0,R0001547,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,18699,298.4343042,18.78757778,4001,14.865,1.854157243,16.02,3.009157243,NaN,NaN,11.81,-1.200842757,4766,2.47,12.4,-0.862,0.178,-0.75,0.462,0.069,0.233,0.032,19.3494,6.338557243,0.0211,16.8012,3.790357243,0.0073,16.0469,3.036057243,8.00E-04,14.4814,1.470557243,0,13.4881,0.477257243,0,R0001634,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,19368,298.4423167,18.790625,4001,13.132,0.121157243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.4,NaN,NaN,-0.75,0.344,NaN,0.33,NaN,19.9534,6.942557243,0.0077,16.407,3.396157243,0.0078,14.7767,1.765857243,0,12.7078,-0.303042757,0,11.4933,-1.517542757,0,R0001777,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,19521,298.4065542,18.79130278,4001,12.762,-0.248842757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.4,NaN,NaN,-0.75,0.436,NaN,0.509,NaN,-99.9999,-113.0107428,99.9999,-99.9999,-113.0107428,99.9999,-99.9999,-113.0107428,99.9999,12.1775,-0.833342757,0,10.8066,-2.204242757,0,R0001808,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,19779,298.4321875,18.79273333,4001,13.655,0.644157243,14.982,1.971157243,NaN,NaN,10.094,-2.916842757,4334,1.71,12.4,-0.817,0.145,-0.75,0.424,0.088,0.436,0.144,19.6337,6.622857243,0.018,16.3647,3.353857243,0.0175,15.0794,2.068557243,0,13.1719,0.161057243,0,12.0523,-0.958542757,0,R0001862,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,20286,298.423175,18.79532778,4001,14.956,1.945157243,16.07,3.059157243,NaN,NaN,11.94,-1.070842757,4806,2.53,12.4,-0.812,0.135,-0.75,0.241,NaN,0.443,0.074,19.3268,6.315957243,0,-99.9999,-113.0107428,99.9999,-99.9999,-113.0107428,99.9999,14.5823,1.571457243,0,13.599,0.588157243,0,R0001952,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,20944,298.4406875,18.79864722,4001,12.482,-0.528842757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.4,NaN,NaN,-0.75,0.324,NaN,0.494,NaN,20.0898,7.078957243,0.0923,16.7501,3.739257243,0.0266,14.424,1.413157243,0,11.9888,-1.022042757,0,10.4964,-2.514442757,0,R0002050,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,21316,298.4511875,18.80066389,4001,12.346,-0.664842757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.4,NaN,NaN,-0.75,0.356,NaN,0.782,NaN,19.8829,6.872057243,0.0068,16.5602,3.549357243,0.0011,14.3131,1.302257243,0,11.9161,-1.094742757,0,10.5311,-2.479742757,0,R0002108,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,508737,298.428125,18.75013056,4001,14.873,1.862157243,16,2.989157243,NaN,NaN,11.922,-1.088842757,4813,2.5,12.4,-0.785,0.169,-0.75,0.373,NaN,0.429,0.084,-99.9999,-113.0107428,99.9999,-99.9999,-113.0107428,99.9999,-99.9999,-113.0107428,99.9999,14.5497,1.538857243,0,13.591,0.580157243,0,R0000062,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,509114,298.4472083,18.75251944,4001,14.925,1.914157243,16.038,3.027157243,NaN,NaN,12.014,-0.996842757,4832,2.53,12.4,-0.794,0.17,-0.75,0.418,NaN,0.373,0.057,19.3601,6.349257243,0,16.8239,3.813057243,0,16.1054,3.094557243,0,14.5569,1.546057243,0,13.5968,0.585957243,0,R0000100,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,509826,298.4507833,18.75675278,4001,14.819,1.808157243,15.948,2.937157243,NaN,NaN,11.92,-1.090842757,4800,2.47,12.4,-0.787,0.17,-0.75,0.483,0.066,0.233,0.096,19.4102,6.399357243,0.021,16.841,3.830157243,0.0213,16.1039,3.093057243,0.006,14.5656,1.554757243,0,13.5751,0.564257243,0,R0000187,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,509871,298.464375,18.75704444,4001,14.877,1.866157243,15.978,2.967157243,NaN,NaN,11.955,-1.055842757,4810,2.5,12.4,-0.791,0.135,-0.75,NaN,NaN,0.313,0.015,-99.9999,-113.0107428,99.9999,-99.9999,-113.0107428,99.9999,-99.9999,-113.0107428,99.9999,14.5542,1.543357243,0,13.5856,0.574757243,0,R0000197,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,510703,298.427125,18.76183333,4001,14.904,1.893157243,15.968,2.957157243,NaN,NaN,11.91,-1.100842757,4796,2.5,12.4,-0.832,0.14,-0.75,0.366,NaN,0.43,0.113,19.173,6.162157243,0.0108,16.7825,3.771657243,0.0076,16.0054,2.994557243,0,14.4895,1.478657243,0,13.5442,0.533357243,0,R0000339,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,511023,298.449925,18.76369722,4001,14.292,1.281157243,15.487,2.476157243,NaN,NaN,11.108,-1.902842757,4571,2.13,12.4,-0.799,0.147,-0.75,0.35,0.037,0.316,0.086,19.3735,6.362657243,0.0075,16.5175,3.506657243,0.0155,15.5432,2.532357243,0.0045,13.8878,0.876957243,0,12.8411,-0.169742757,0,R0000419,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,511182,298.4591667,18.76459444,4001,14.914,1.903157243,16.023,3.012157243,NaN,NaN,11.966,-1.044842757,4814,2.51,12.4,-0.837,0.126,-0.75,0.383,NaN,0.24,0.074,19.3193,6.308457243,0.0405,16.7897,3.778857243,0.0108,16.0632,3.052357243,0.0057,14.5331,1.522257243,0,13.5512,0.540357243,0,R0000458,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,511602,298.4244042,18.76671667,4001,14.906,1.895157243,16.036,3.025157243,NaN,NaN,12.002,-1.008842757,4828,2.52,12.4,-0.803,0.112,-0.75,0.367,NaN,0.422,0.073,19.1442,6.133357243,0.0485,16.8548,3.843957243,0.0166,16.0711,3.060257243,0.0019,14.5787,1.567857243,0,13.6305,0.619657243,0,R0000548,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,512089,298.4361667,18.76928889,4001,14.723,1.712157243,15.845,2.834157243,NaN,NaN,11.65,-1.360842757,4719,2.38,12.4,-0.75,0.113,-0.75,0.352,0.003,0.199,0.146,19.2447,6.233857243,0.0088,16.6615,3.650657243,0.011,15.8774,2.866557243,0.0041,14.3123,1.301457243,0,13.3325,0.321657243,0,R0000673,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,512483,298.4545625,18.77165833,4001,14.868,1.857157243,15.936,2.925157243,NaN,NaN,11.845,-1.165842757,4777,2.48,12.4,-0.773,0.123,-0.75,0.474,NaN,0.113,0.077,19.2275,6.216657243,0.0135,16.7445,3.733657243,0.0265,16.0757,3.064857243,0.0044,14.5534,1.542557243,0,13.5787,0.567857243,0,R0000776,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,512834,298.4588542,18.77636389,4001,14.837,1.826157243,15.483,2.472157243,NaN,NaN,11.549,-1.461842757,4507,2,12.4,-0.856,0.144,-0.75,0.325,0.06,0.226,0.028,19.2226,6.211757243,0.1289,16.8853,3.874457243,0.004,16.1322,3.121357243,8.00E-04,14.6015,1.590657243,0,13.6327,0.621857243,0,R0001028,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,513205,298.4549042,18.78090278,4001,13.709,0.698157243,14.997,1.986157243,NaN,NaN,10.301,-2.709842757,4379,1.77,12.4,-0.852,0.15,-0.75,NaN,NaN,0.408,0.087,19.3104,6.299557243,0.0272,16.3413,3.330457243,0.0078,15.0595,2.048657243,0,13.2727,0.261857243,0,12.1879,-0.822942757,0,R0001277,,,,,,,,,,,,,,,,,,,,,,
6838,Carretta,514747,298.4646333,18.80170278,4001,12.339,-0.671842757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.4,NaN,NaN,-0.75,0.469,NaN,0.44,NaN,-99.9999,-113.0107428,99.9999,-99.9999,-113.0107428,99.9999,-99.9999,-113.0107428,99.9999,11.8891,-1.121742757,0,10.5114,-2.499442757,0,R0002130,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,16953,298.4434333,18.7793,4001,14.924,1.913157243,16.043,3.032157243,NaN,NaN,NaN,NaN,4711,2.36,12.4,-0.775,0.11,-0.75,NaN,NaN,0.457515023,0.032,19.3066,6.295757243,0.0053,16.9367,3.925857243,0,16.1096,3.098757243,0,14.593,1.582157243,0,13.613,0.602157243,0,R0001184,,,,,,,,,,,,,,,,,,,,,,
6838,Marino,17570,298.42615,18.78236111,4001,14.899,1.888157243,16.037,3.026157243,NaN,NaN,NaN,NaN,4785,2.49,12.4,-0.776,0.107,-0.75,NaN,NaN,0.389883293,0.004,19.3803,6.369457243,0.0103,16.8163,3.805457243,0,16.0682,3.057357243,0,14.5237,1.512857243,0,13.534,0.523157243,0,R0001344,,,,,,,,,,,,,,,,,,,,,,
