epoch,train_loss,train_metric,val_loss,val_metric,learning_rate
44,0.09308178560568554,0.0,0.10053185949271376,0.0,5.23583923726211e-05
45,0.09259021656569277,0.0,0.0995309589938684,0.0,5.0787640601442464e-05
46,0.09208755051292995,0.0,0.09833584387194026,0.0,4.926401138339919e-05
47,0.09167125570301962,0.0,0.09716578302058307,0.0,4.778609104189721e-05
48,0.09120853909171454,0.0,0.0960846177556298,0.0,4.6352508310640296e-05
49,0.09082555210236276,0.0,0.09513681856068698,0.0,4.496193306132108e-05
50,0.09049330935767382,0.0,0.09432511946017091,0.0,4.361307506948145e-05
51,0.09009084374745294,0.0,0.09330215508287604,0.0,4.2304682817397005e-05
52,0.08976070066489795,0.0,0.0924494821916927,0.0,4.10355423328751e-05
53,0.08946515527544635,0.0,0.09170493788339874,0.0,3.9804476062888845e-05
54,0.08918148364023407,0.0,0.09087194874882698,0.0,3.861034178100218e-05
55,0.08890916477188025,0.0,0.09018826755610379,0.0,3.745203152757211e-05
56,0.0887287831173675,0.0,0.08943271298300136,0.0,3.6328470581744946e-05
57,0.08838179264918412,0.0,0.08878450603647665,0.0,3.5238616464292594e-05
58,0.0881933170084906,0.0,0.0881998095322739,0.0,3.418145797036382e-05
59,0.08791965640860029,0.0,0.08762764456597241,0.0,3.31560142312529e-05
60,0.08772722565301574,0.0,0.08695841919292104,0.0,3.216133380431531e-05
61,0.08749991166174854,0.0,0.08640655197880485,0.0,3.119649379018585e-05
62,0.0873079175258627,0.0,0.08591501821171153,0.0,3.026059897648027e-05
63,0.08714149678402608,0.0,0.0854085622863336,0.0,2.935278100718586e-05
64,0.08696876466274261,0.0,0.08500277386470274,0.0,2.8472197576970285e-05
65,0.08683518858829348,0.0,0.0846081179651347,0.0,2.7618031649661176e-05
66,0.08668713105639608,0.0,0.08413964306766336,0.0,2.678949070017134e-05
67,0.08661484994953221,0.0,0.08371300995349884,0.0,2.59858059791662e-05
68,0.08643552299478266,0.0,0.08327596634626389,0.0,2.5206231799791213e-05
69,0.08623325424545472,0.0,0.08288452571088617,0.0,2.4450044845797477e-05
70,0.08616221832609412,0.0,0.0825658840211955,0.0,2.3716543500423552e-05
71,0.0860003038023663,0.0,0.08209985833276402,0.0,2.3005047195410846e-05
72,0.08590772997882992,0.0,0.08178150382908908,0.0,2.231489577954852e-05
73,0.08577103778203525,0.0,0.08144017647613179,0.0,2.1645448906162063e-05
74,0.08567257339854052,0.0,0.0810836445201527,0.0,2.09960854389772e-05
75,0.08556907867441083,0.0,0.08088834854689511,0.0,2.0366202875807883e-05
76,0.0854849972494758,0.0,0.08064738999713551,0.0,1.9755216789533648e-05
77,0.0854440031960459,0.0,0.08041983504186977,0.0,1.916256028584764e-05
78,0.085317644262963,0.0,0.08005551451986487,0.0,1.858768347727221e-05
79,0.08520284213937156,0.0,0.07986328039656986,0.0,1.803005297295404e-05
80,0.08512777982666941,0.0,0.07961384477940472,0.0,1.748915138376542e-05
81,0.08507566692510454,0.0,0.07933498580347408,0.0,1.6964476842252457e-05
82,0.08497885057684218,0.0,0.07916514778679068,0.0,1.6455542536984882e-05
83,0.08495361712014321,0.0,0.07887636362151666,0.0,1.5961876260875334e-05
84,0.08485542005389043,0.0,0.0787217000668699,0.0,1.5483019973049074e-05
85,0.08478531934837304,0.0,0.07851446894082156,0.0,1.5018529373857601e-05
86,0.08474102714052885,0.0,0.07829249108379538,0.0,1.4567973492641873e-05
87,0.08465013092402185,0.0,0.07815364274111661,0.0,1.4130934287862616e-05
88,0.08460998321228688,0.0,0.07801720838655125,0.0,1.3707006259226736e-05
89,0.08453785960036929,0.0,0.07782759381966158,0.0,1.3295796071449934e-05
90,0.08451167733805014,0.0,0.07767518067901785,0.0,1.2896922189306436e-05
91,0.08444435857605226,0.0,0.07741579819809306,0.0,1.2510014523627242e-05
92,0.08440286566567894,0.0,0.07732878286730159,0.0,1.2134714087918424e-05
